Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
2014-15,2015-01-17T00:00:00Z,Leicester,Stoke,0,1,A,0.0,0.0,D,A Marriner,7.0,13.0,3.0,3.0,6.0,5.0,9.0,6.0,1.0,0.0,0.0,0.0
2014-15,2015-01-17T00:00:00Z,Newcastle,Southampton,1,2,A,1.0,1.0,D,R Madley,16.0,5.0,3.0,3.0,9.0,0.0,9.0,8.0,0.0,2.0,0.0,0.0
2014-15,2015-01-17T00:00:00Z,QPR,Man United,0,2,A,0.0,0.0,D,N Swarbrick,18.0,12.0,4.0,7.0,3.0,3.0,12.0,10.0,3.0,2.0,0.0,0.0
2014-15,2015-01-17T00:00:00Z,Swansea,Chelsea,0,5,A,0.0,4.0,A,J Moss,11.0,21.0,0.0,11.0,1.0,2.0,9.0,13.0,0.0,0.0,0.0,0.0
2014-15,2015-01-17T00:00:00Z,Tottenham,Sunderland,2,1,H,1.0,1.0,D,C Foy,25.0,8.0,8.0,4.0,6.0,6.0,14.0,8.0,1.0,2.0,0.0,0.0
2014-15,2015-01-18T00:00:00Z,Man City,Arsenal,0,2,A,0.0,1.0,A,M Dean,12.0,9.0,4.0,3.0,16.0,3.0,12.0,5.0,3.0,3.0,0.0,0.0
2014-15,2015-01-18T00:00:00Z,West Ham,Hull,3,0,H,0.0,0.0,D,M Atkinson,17.0,9.0,6.0,3.0,4.0,7.0,5.0,14.0,1.0,3.0,0.0,0.0
2014-15,2015-01-19T00:00:00Z,Everton,West Brom,0,0,D,0.0,0.0,D,M Oliver,17.0,5.0,4.0,0.0,8.0,1.0,11.0,12.0,3.0,2.0,0.0,0.0
2014-15,2015-01-31T00:00:00Z,Chelsea,Man City,1,1,D,1.0,1.0,D,M Clattenburg,3.0,10.0,2.0,5.0,1.0,4.0,12.0,14.0,0.0,2.0,0.0,0.0
2014-15,2015-01-31T00:00:00Z,Crystal Palace,Everton,0,1,A,0.0,1.0,A,R East,13.0,14.0,3.0,2.0,6.0,1.0,12.0,14.0,0.0,3.0,0.0,0.0
2014-15,2015-01-31T00:00:00Z,Hull,Newcastle,0,3,A,0.0,1.0,A,P Dowd,13.0,12.0,8.0,5.0,3.0,3.0,15.0,13.0,4.0,1.0,0.0,0.0
2014-15,2015-01-31T00:00:00Z,Liverpool,West Ham,2,0,H,0.0,0.0,D,A Marriner,21.0,7.0,7.0,2.0,5.0,7.0,12.0,12.0,1.0,1.0,0.0,0.0
2014-15,2015-01-31T00:00:00Z,Man United,Leicester,3,1,H,3.0,0.0,H,M Atkinson,12.0,4.0,5.0,1.0,4.0,3.0,8.0,12.0,0.0,1.0,0.0,0.0
2014-15,2015-01-31T00:00:00Z,Stoke,QPR,3,1,H,2.0,1.0,H,M Dean,15.0,14.0,3.0,4.0,3.0,5.0,11.0,12.0,2.0,2.0,0.0,0.0
2014-15,2015-01-31T00:00:00Z,Sunderland,Burnley,2,0,H,2.0,0.0,H,L Mason,8.0,13.0,3.0,4.0,6.0,3.0,12.0,12.0,3.0,1.0,0.0,0.0
2014-15,2015-01-31T00:00:00Z,West Brom,Tottenham,0,3,A,0.0,2.0,A,K Friend,13.0,14.0,4.0,4.0,6.0,3.0,8.0,13.0,2.0,1.0,0.0,0.0
2014-15,2015-02-01T00:00:00Z,Arsenal,Aston Villa,5,0,H,1.0,0.0,H,A Taylor,13.0,9.0,8.0,2.0,7.0,7.0,6.0,10.0,0.0,2.0,0.0,0.0
2014-15,2015-02-01T00:00:00Z,Southampton,Swansea,0,1,A,0.0,0.0,D,M Oliver,15.0,6.0,6.0,1.0,9.0,0.0,11.0,9.0,1.0,1.0,1.0,0.0
2014-15,2015-02-07T00:00:00Z,Aston Villa,Chelsea,1,2,A,0.0,1.0,A,N Swarbrick,8.0,12.0,1.0,5.0,7.0,7.0,8.0,7.0,3.0,2.0,0.0,0.0
2014-15,2015-02-07T00:00:00Z,Everton,Liverpool,0,0,D,0.0,0.0,D,A Taylor,6.0,17.0,1.0,6.0,3.0,6.0,11.0,7.0,4.0,1.0,0.0,0.0
2014-15,2015-02-07T00:00:00Z,Leicester,Crystal Palace,0,1,A,0.0,0.0,D,L Mason,19.0,14.0,5.0,2.0,8.0,6.0,15.0,6.0,4.0,1.0,0.0,0.0
2014-15,2015-02-07T00:00:00Z,Man City,Hull,1,1,D,0.0,1.0,A,J Moss,18.0,7.0,5.0,3.0,13.0,1.0,9.0,8.0,2.0,4.0,0.0,0.0
2014-15,2015-02-07T00:00:00Z,QPR,Southampton,0,1,A,0.0,0.0,D,R East,12.0,16.0,3.0,5.0,3.0,4.0,13.0,16.0,2.0,2.0,0.0,0.0
2014-15,2015-02-07T00:00:00Z,Swansea,Sunderland,1,1,D,0.0,1.0,A,P Dowd,16.0,4.0,7.0,1.0,7.0,1.0,11.0,13.0,3.0,4.0,0.0,0.0
2014-15,2015-02-07T00:00:00Z,Tottenham,Arsenal,2,1,H,0.0,1.0,A,M Atkinson,23.0,7.0,8.0,3.0,10.0,3.0,8.0,12.0,3.0,5.0,0.0,0.0
2014-15,2015-02-08T00:00:00Z,Burnley,West Brom,2,2,D,2.0,1.0,H,M Dean,12.0,12.0,5.0,5.0,5.0,6.0,10.0,15.0,0.0,4.0,0.0,0.0
2014-15,2015-02-08T00:00:00Z,Newcastle,Stoke,1,1,D,0.0,0.0,D,K Friend,9.0,7.0,3.0,3.0,5.0,8.0,14.0,17.0,2.0,4.0,0.0,0.0
2014-15,2015-02-08T00:00:00Z,West Ham,Man United,1,1,D,0.0,0.0,D,M Clattenburg,13.0,18.0,6.0,6.0,9.0,9.0,7.0,13.0,2.0,2.0,0.0,1.0
2014-15,2015-02-10T00:00:00Z,Arsenal,Leicester,2,1,H,2.0,0.0,H,M Jones,17.0,11.0,7.0,4.0,6.0,6.0,13.0,14.0,2.0,2.0,0.0,0.0
2014-15,2015-02-10T00:00:00Z,Hull,Aston Villa,2,0,H,1.0,0.0,H,M Oliver,10.0,11.0,4.0,4.0,3.0,7.0,16.0,11.0,1.0,2.0,0.0,0.0
2014-15,2015-02-10T00:00:00Z,Liverpool,Tottenham,3,2,H,1.0,1.0,D,P Dowd,16.0,14.0,7.0,5.0,5.0,7.0,13.0,17.0,3.0,6.0,0.0,0.0
2014-15,2015-02-10T00:00:00Z,Sunderland,QPR,0,2,A,0.0,2.0,A,M Atkinson,16.0,19.0,5.0,4.0,8.0,4.0,8.0,12.0,2.0,3.0,0.0,0.0
2014-15,2015-02-11T00:00:00Z,Chelsea,Everton,1,0,H,0.0,0.0,D,J Moss,21.0,7.0,7.0,4.0,10.0,2.0,8.0,13.0,3.0,3.0,0.0,1.0
2014-15,2015-02-11T00:00:00Z,Crystal Palace,Newcastle,1,1,D,0.0,1.0,A,A Marriner,7.0,5.0,3.0,1.0,5.0,2.0,10.0,11.0,1.0,2.0,0.0,0.0
2014-15,2015-02-11T00:00:00Z,Man United,Burnley,3,1,H,2.0,1.0,H,K Friend,11.0,13.0,7.0,3.0,5.0,8.0,15.0,8.0,4.0,3.0,0.0,0.0
2014-15,2015-02-11T00:00:00Z,Southampton,West Ham,0,0,D,0.0,0.0,D,C Pawson,21.0,4.0,7.0,1.0,8.0,2.0,12.0,11.0,2.0,1.0,0.0,1.0
2014-15,2015-02-11T00:00:00Z,Stoke,Man City,1,4,A,1.0,1.0,D,L Mason,17.0,14.0,5.0,8.0,3.0,2.0,6.0,11.0,1.0,2.0,0.0,0.0
2014-15,2015-02-11T00:00:00Z,West Brom,Swansea,2,0,H,0.0,0.0,D,R Madley,11.0,10.0,4.0,3.0,5.0,4.0,11.0,12.0,2.0,1.0,0.0,0.0
2014-15,2015-02-21T00:00:00Z,Aston Villa,Stoke,1,2,A,1.0,1.0,D,R East,3.0,11.0,2.0,6.0,11.0,3.0,11.0,14.0,1.0,3.0,1.0,0.0
2014-15,2015-02-21T00:00:00Z,Chelsea,Burnley,1,1,D,1.0,0.0,H,M Atkinson,14.0,10.0,5.0,5.0,7.0,7.0,9.0,9.0,1.0,2.0,1.0,0.0
2014-15,2015-02-21T00:00:00Z,Crystal Palace,Arsenal,1,2,A,0.0,2.0,A,M Clattenburg,22.0,12.0,3.0,4.0,10.0,1.0,15.0,14.0,1.0,3.0,0.0,0.0
2014-15,2015-02-21T00:00:00Z,Hull,QPR,2,1,H,1.0,1.0,D,A Taylor,16.0,8.0,6.0,3.0,5.0,7.0,18.0,16.0,0.0,4.0,0.0,1.0
2014-15,2015-02-21T00:00:00Z,Man City,Newcastle,5,0,H,3.0,0.0,H,C Foy,16.0,8.0,9.0,1.0,7.0,3.0,9.0,8.0,3.0,2.0,0.0,0.0
2014-15,2015-02-21T00:00:00Z,Sunderland,West Brom,0,0,D,0.0,0.0,D,M Jones,13.0,5.0,2.0,1.0,11.0,2.0,11.0,12.0,1.0,2.0,0.0,0.0
2014-15,2015-02-21T00:00:00Z,Swansea,Man United,2,1,H,1.0,1.0,D,N Swarbrick,11.0,18.0,6.0,3.0,4.0,10.0,6.0,15.0,2.0,4.0,0.0,0.0
2014-15,2015-02-22T00:00:00Z,Everton,Leicester,2,2,D,0.0,0.0,D,P Dowd,18.0,15.0,3.0,4.0,4.0,7.0,7.0,6.0,0.0,1.0,0.0,0.0
2014-15,2015-02-22T00:00:00Z,Southampton,Liverpool,0,2,A,0.0,1.0,A,K Friend,13.0,6.0,5.0,4.0,6.0,1.0,11.0,14.0,2.0,3.0,0.0,0.0
2014-15,2015-02-22T00:00:00Z,Tottenham,West Ham,2,2,D,0.0,1.0,A,J Moss,27.0,12.0,8.0,5.0,7.0,9.0,6.0,12.0,0.0,2.0,0.0,0.0
2014-15,2015-02-28T00:00:00Z,Burnley,Swansea,0,1,A,0.0,0.0,D,J Moss,13.0,8.0,6.0,2.0,6.0,4.0,14.0,8.0,0.0,0.0,0.0,0.0
2014-15,2015-02-28T00:00:00Z,Man United,Sunderland,2,0,H,0.0,0.0,D,R East,30.0,5.0,10.0,3.0,13.0,1.0,6.0,11.0,1.0,1.0,0.0,1.0
2014-15,2015-02-28T00:00:00Z,Newcastle,Aston Villa,1,0,H,1.0,0.0,H,L Mason,14.0,13.0,5.0,3.0,9.0,5.0,6.0,16.0,1.0,5.0,0.0,0.0
2014-15,2015-02-28T00:00:00Z,Stoke,Hull,1,0,H,0.0,0.0,D,N Swarbrick,17.0,1.0,2.0,0.0,5.0,2.0,9.0,10.0,2.0,2.0,0.0,0.0
2014-15,2015-02-28T00:00:00Z,West Brom,Southampton,1,0,H,1.0,0.0,H,P Dowd,7.0,12.0,3.0,2.0,2.0,3.0,10.0,17.0,2.0,1.0,0.0,0.0
2014-15,2015-02-28T00:00:00Z,West Ham,Crystal Palace,1,3,A,0.0,1.0,A,M Dean,22.0,12.0,5.0,5.0,11.0,7.0,12.0,19.0,2.0,2.0,0.0,1.0
2014-15,2015-03-01T00:00:00Z,Arsenal,Everton,2,0,H,1.0,0.0,H,A Marriner,17.0,8.0,4.0,2.0,8.0,9.0,12.0,5.0,2.0,0.0,0.0,0.0
2014-15,2015-03-01T00:00:00Z,Liverpool,Man City,2,1,H,1.0,1.0,D,M Clattenburg,11.0,8.0,5.0,1.0,3.0,0.0,8.0,16.0,1.0,3.0,0.0,0.0
2014-15,2015-03-03T00:00:00Z,Aston Villa,West Brom,2,1,H,1.0,0.0,H,J Moss,16.0,3.0,8.0,1.0,0.0,3.0,15.0,13.0,2.0,4.0,0.0,0.0
2014-15,2015-03-03T00:00:00Z,Hull,Sunderland,1,1,D,1.0,0.0,H,M Dean,15.0,9.0,5.0,3.0,6.0,4.0,9.0,15.0,2.0,6.0,0.0,0.0
2014-15,2015-03-03T00:00:00Z,Southampton,Crystal Palace,1,0,H,0.0,0.0,D,M Atkinson,23.0,9.0,3.0,3.0,10.0,2.0,11.0,10.0,0.0,2.0,0.0,0.0
2014-15,2015-03-04T00:00:00Z,Liverpool,Burnley,2,0,H,1.0,0.0,H,L Mason,20.0,9.0,8.0,1.0,6.0,5.0,8.0,14.0,0.0,1.0,0.0,0.0
2014-15,2015-03-04T00:00:00Z,Man City,Leicester,2,0,H,1.0,0.0,H,R Madley,22.0,6.0,9.0,2.0,10.0,3.0,11.0,3.0,0.0,1.0,0.0,0.0
2014-15,2015-03-04T00:00:00Z,Newcastle,Man United,0,1,A,0.0,0.0,D,A Taylor,9.0,11.0,2.0,5.0,4.0,1.0,6.0,14.0,1.0,2.0,0.0,0.0
2014-15,2015-03-04T00:00:00Z,QPR,Arsenal,1,2,A,0.0,0.0,D,K Friend,10.0,20.0,3.0,9.0,1.0,6.0,10.0,8.0,2.0,1.0,0.0,0.0
2014-15,2015-03-04T00:00:00Z,Stoke,Everton,2,0,H,1.0,0.0,H,M Clattenburg,11.0,10.0,3.0,5.0,5.0,6.0,11.0,14.0,2.0,2.0,0.0,0.0
2014-15,2015-03-04T00:00:00Z,Tottenham,Swansea,3,2,H,1.0,1.0,D,M Oliver,20.0,10.0,7.0,5.0,6.0,4.0,14.0,7.0,1.0,0.0,0.0,0.0
2014-15,2015-03-04T00:00:00Z,West Ham,Chelsea,0,1,A,0.0,1.0,A,A Marriner,18.0,12.0,5.0,3.0,5.0,4.0,10.0,10.0,3.0,4.0,0.0,0.0
2014-15,2015-03-07T00:00:00Z,QPR,Tottenham,1,2,A,0.0,1.0,A,C Pawson,17.0,13.0,6.0,6.0,3.0,5.0,15.0,12.0,1.0,2.0,0.0,0.0
2014-15,2015-03-14T00:00:00Z,Arsenal,West Ham,3,0,H,1.0,0.0,H,A Taylor,19.0,7.0,9.0,1.0,7.0,5.0,10.0,9.0,1.0,1.0,0.0,0.0
2014-15,2015-03-14T00:00:00Z,Burnley,Man City,1,0,H,0.0,0.0,D,A Marriner,10.0,21.0,4.0,5.0,2.0,6.0,6.0,9.0,2.0,1.0,0.0,0.0
2014-15,2015-03-14T00:00:00Z,Crystal Palace,QPR,3,1,H,3.0,0.0,H,L Mason,15.0,11.0,4.0,4.0,6.0,3.0,17.0,16.0,1.0,3.0,0.0,0.0
2014-15,2015-03-14T00:00:00Z,Leicester,Hull,0,0,D,0.0,0.0,D,J Moss,15.0,12.0,3.0,5.0,7.0,5.0,10.0,15.0,0.0,4.0,0.0,1.0
2014-15,2015-03-14T00:00:00Z,Sunderland,Aston Villa,0,4,A,0.0,4.0,A,N Swarbrick,12.0,14.0,2.0,8.0,2.0,5.0,10.0,9.0,1.0,1.0,0.0,0.0
2014-15,2015-03-14T00:00:00Z,West Brom,Stoke,1,0,H,1.0,0.0,H,M Oliver,14.0,9.0,5.0,2.0,7.0,5.0,7.0,16.0,1.0,2.0,0.0,0.0
2014-15,2015-03-15T00:00:00Z,Chelsea,Southampton,1,1,D,1.0,1.0,D,M Dean,22.0,12.0,7.0,5.0,9.0,2.0,10.0,11.0,3.0,3.0,0.0,0.0
2014-15,2015-03-15T00:00:00Z,Everton,Newcastle,3,0,H,1.0,0.0,H,M Atkinson,15.0,12.0,9.0,4.0,3.0,4.0,11.0,9.0,1.0,2.0,0.0,1.0
2014-15,2015-03-15T00:00:00Z,Man United,Tottenham,3,0,H,3.0,0.0,H,M Clattenburg,11.0,5.0,3.0,1.0,4.0,2.0,12.0,10.0,1.0,1.0,0.0,0.0
2014-15,2015-03-16T00:00:00Z,Swansea,Liverpool,0,1,A,0.0,0.0,D,R East,10.0,16.0,3.0,5.0,4.0,5.0,13.0,16.0,0.0,3.0,0.0,0.0
2014-15,2015-03-21T00:00:00Z,Aston Villa,Swansea,0,1,A,0.0,0.0,D,R Madley,12.0,9.0,3.0,6.0,4.0,9.0,13.0,9.0,0.0,0.0,0.0,0.0
2014-15,2015-03-21T00:00:00Z,Man City,West Brom,3,0,H,2.0,0.0,H,N Swarbrick,43.0,3.0,16.0,0.0,9.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0
2014-15,2015-03-21T00:00:00Z,Newcastle,Arsenal,1,2,A,0.0,2.0,A,M Jones,16.0,7.0,4.0,3.0,9.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0
2014-15,2015-03-21T00:00:00Z,Southampton,Burnley,2,0,H,1.0,0.0,H,R East,20.0,15.0,3.0,3.0,10.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0
2014-15,2015-03-21T00:00:00Z,Stoke,Crystal Palace,1,2,A,1.0,2.0,A,A Marriner,17.0,12.0,4.0,3.0,8.0,4.0,15.0,14.0,3.0,4.0,0.0,0.0
2014-15,2015-03-21T00:00:00Z,Tottenham,Leicester,4,3,H,2.0,1.0,H,M Dean,10.0,14.0,4.0,5.0,4.0,4.0,8.0,9.0,2.0,1.0,0.0,0.0
2014-15,2015-03-21T00:00:00Z,West Ham,Sunderland,1,0,H,0.0,0.0,D,L Mason,15.0,7.0,4.0,3.0,6.0,4.0,14.0,11.0,0.0,1.0,0.0,0.0
2014-15,2015-03-22T00:00:00Z,Hull,Chelsea,2,3,A,2.0,2.0,D,M Oliver,19.0,8.0,8.0,3.0,6.0,6.0,14.0,11.0,0.0,2.0,0.0,0.0
2014-15,2015-03-22T00:00:00Z,Liverpool,Man United,1,2,A,0.0,1.0,A,M Atkinson,7.0,6.0,1.0,4.0,2.0,3.0,14.0,17.0,2.0,2.0,1.0,0.0
2014-15,2015-03-22T00:00:00Z,QPR,Everton,1,2,A,0.0,1.0,A,J Moss,14.0,8.0,1.0,3.0,1.0,3.0,11.0,12.0,2.0,1.0,0.0,0.0
2014-15,2015-04-04T00:00:00Z,Arsenal,Liverpool,4,1,H,3.0,0.0,H,A Taylor,16.0,13.0,10.0,2.0,6.0,5.0,7.0,9.0,1.0,0.0,0.0,1.0
2014-15,2015-04-04T00:00:00Z,Chelsea,Stoke,2,1,H,1.0,1.0,D,J Moss,19.0,7.0,10.0,2.0,9.0,0.0,5.0,22.0,1.0,6.0,0.0,0.0
2014-15,2015-04-04T00:00:00Z,Everton,Southampton,1,0,H,1.0,0.0,H,L Mason,11.0,11.0,1.0,2.0,4.0,10.0,12.0,17.0,0.0,1.0,0.0,0.0
2014-15,2015-04-04T00:00:00Z,Leicester,West Ham,2,1,H,1.0,1.0,D,M Clattenburg,20.0,14.0,7.0,7.0,7.0,6.0,12.0,10.0,0.0,3.0,0.0,0.0
2014-15,2015-04-04T00:00:00Z,Man United,Aston Villa,3,1,H,1.0,0.0,H,R East,19.0,4.0,7.0,2.0,10.0,2.0,15.0,12.0,0.0,1.0,0.0,0.0
2014-15,2015-04-04T00:00:00Z,Swansea,Hull,3,1,H,2.0,0.0,H,A Marriner,9.0,10.0,4.0,1.0,4.0,7.0,11.0,14.0,1.0,5.0,0.0,1.0
2014-15,2015-04-04T00:00:00Z,West Brom,QPR,1,4,A,0.0,3.0,A,L Probert,21.0,12.0,6.0,7.0,2.0,4.0,6.0,15.0,2.0,3.0,1.0,0.0
2014-15,2015-04-05T00:00:00Z,Burnley,Tottenham,0,0,D,0.0,0.0,D,M Atkinson,15.0,12.0,4.0,2.0,5.0,3.0,9.0,5.0,2.0,0.0,0.0,0.0
2014-15,2015-04-05T00:00:00Z,Sunderland,Newcastle,1,0,H,1.0,0.0,H,M Dean,16.0,10.0,4.0,1.0,8.0,4.0,14.0,18.0,5.0,2.0,0.0,0.0
2014-15,2015-04-06T00:00:00Z,Crystal Palace,Man City,2,1,H,1.0,0.0,H,M Oliver,5.0,22.0,3.0,4.0,4.0,13.0,11.0,11.0,2.0,1.0,0.0,0.0
2014-15,2015-04-07T00:00:00Z,Aston Villa,QPR,3,3,D,2.0,1.0,H,C Pawson,21.0,11.0,7.0,5.0,7.0,3.0,8.0,12.0,0.0,4.0,0.0,0.0
2014-15,2015-04-11T00:00:00Z,Burnley,Arsenal,0,1,A,0.0,1.0,A,M Dean,8.0,17.0,4.0,5.0,1.0,6.0,15.0,7.0,2.0,0.0,0.0,0.0
2014-15,2015-04-11T00:00:00Z,Southampton,Hull,2,0,H,0.0,0.0,D,K Friend,9.0,15.0,4.0,4.0,2.0,5.0,7.0,11.0,2.0,0.0,0.0,0.0
2014-15,2015-04-11T00:00:00Z,Sunderland,Crystal Palace,1,4,A,0.0,0.0,D,A Taylor,12.0,14.0,3.0,5.0,8.0,4.0,15.0,17.0,2.0,2.0,0.0,0.0
2014-15,2015-04-11T00:00:00Z,Swansea,Everton,1,1,D,0.0,1.0,A,M Oliver,11.0,12.0,3.0,8.0,3.0,6.0,18.0,12.0,3.0,3.0,0.0,0.0
2014-15,2015-04-11T00:00:00Z,Tottenham,Aston Villa,0,1,A,0.0,1.0,A,L Probert,14.0,10.0,3.0,3.0,9.0,6.0,11.0,12.0,3.0,2.0,0.0,1.0
2014-15,2015-04-11T00:00:00Z,West Brom,Leicester,2,3,A,2.0,1.0,H,M Atkinson,8.0,12.0,5.0,4.0,4.0,6.0,15.0,15.0,2.0,2.0,0.0,0.0
2014-15,2015-04-11T00:00:00Z,West Ham,Stoke,1,1,D,1.0,0.0,H,R East,11.0,18.0,3.0,2.0,4.0,10.0,17.0,13.0,3.0,1.0,0.0,0.0
2014-15,2015-04-12T00:00:00Z,Man United,Man City,4,2,H,2.0,1.0,H,M Clattenburg,11.0,10.0,7.0,3.0,1.0,5.0,9.0,16.0,0.0,3.0,0.0,0.0
2014-15,2015-04-12T00:00:00Z,QPR,Chelsea,0,1,A,0.0,0.0,D,A Marriner,15.0,9.0,4.0,1.0,5.0,6.0,12.0,6.0,2.0,1.0,0.0,0.0
2014-15,2015-04-13T00:00:00Z,Liverpool,Newcastle,2,0,H,1.0,0.0,H,L Mason,14.0,10.0,6.0,3.0,6.0,6.0,8.0,17.0,2.0,0.0,0.0,1.0
2014-15,2015-04-18T00:00:00Z,Chelsea,Man United,1,0,H,1.0,0.0,H,M Dean,7.0,15.0,2.0,2.0,3.0,7.0,13.0,11.0,7.0,1.0,0.0,0.0
2014-15,2015-04-18T00:00:00Z,Crystal Palace,West Brom,0,2,A,0.0,1.0,A,J Moss,19.0,8.0,4.0,4.0,7.0,6.0,17.0,17.0,3.0,3.0,0.0,0.0
2014-15,2015-04-18T00:00:00Z,Everton,Burnley,1,0,H,1.0,0.0,H,M Jones,21.0,10.0,8.0,1.0,5.0,6.0,12.0,15.0,1.0,2.0,0.0,1.0
2014-15,2015-04-18T00:00:00Z,Leicester,Swansea,2,0,H,1.0,0.0,H,L Probert,18.0,10.0,6.0,6.0,6.0,3.0,6.0,5.0,0.0,2.0,0.0,0.0
2014-15,2015-04-18T00:00:00Z,Stoke,Southampton,2,1,H,0.0,1.0,A,M Clattenburg,15.0,12.0,2.0,6.0,2.0,5.0,17.0,17.0,0.0,4.0,0.0,0.0
2014-15,2015-04-19T00:00:00Z,Man City,West Ham,2,0,H,2.0,0.0,H,A Taylor,18.0,9.0,3.0,3.0,6.0,3.0,10.0,6.0,2.0,2.0,0.0,0.0
2014-15,2015-04-19T00:00:00Z,Newcastle,Tottenham,1,3,A,0.0,1.0,A,K Friend,11.0,14.0,5.0,8.0,4.0,3.0,11.0,13.0,2.0,4.0,0.0,0.0
2014-15,2015-04-25T00:00:00Z,Burnley,Leicester,0,1,A,0.0,0.0,D,A Taylor,12.0,8.0,4.0,4.0,6.0,4.0,16.0,16.0,3.0,0.0,0.0,0.0
2014-15,2015-04-25T00:00:00Z,Crystal Palace,Hull,0,2,A,0.0,0.0,D,M Clattenburg,7.0,21.0,3.0,7.0,0.0,9.0,15.0,10.0,0.0,0.0,0.0,0.0
2014-15,2015-04-25T00:00:00Z,Man City,Aston Villa,3,2,H,1.0,0.0,H,M Dean,11.0,13.0,4.0,4.0,7.0,6.0,13.0,11.0,1.0,2.0,0.0,0.0
2014-15,2015-04-25T00:00:00Z,Newcastle,Swansea,2,3,A,1.0,1.0,D,N Swarbrick,12.0,11.0,4.0,6.0,9.0,6.0,14.0,9.0,1.0,2.0,0.0,0.0
2014-15,2015-04-25T00:00:00Z,QPR,West Ham,0,0,D,0.0,0.0,D,M Jones,18.0,8.0,7.0,2.0,6.0,6.0,14.0,12.0,1.0,0.0,0.0,0.0
2014-15,2015-04-25T00:00:00Z,Southampton,Tottenham,2,2,D,1.0,1.0,D,J Moss,13.0,7.0,4.0,2.0,8.0,3.0,9.0,10.0,1.0,3.0,0.0,0.0
2014-15,2015-04-25T00:00:00Z,Stoke,Sunderland,1,1,D,1.0,1.0,D,M Atkinson,23.0,15.0,8.0,5.0,9.0,8.0,14.0,15.0,2.0,3.0,0.0,0.0
2014-15,2015-04-25T00:00:00Z,West Brom,Liverpool,0,0,D,0.0,0.0,D,R East,10.0,22.0,4.0,5.0,2.0,4.0,12.0,11.0,1.0,0.0,0.0,0.0
2014-15,2015-04-26T00:00:00Z,Arsenal,Chelsea,0,0,D,0.0,0.0,D,M Oliver,12.0,7.0,1.0,3.0,6.0,2.0,17.0,11.0,4.0,3.0,0.0,0.0
2014-15,2015-04-26T00:00:00Z,Everton,Man United,3,0,H,2.0,0.0,H,A Marriner,9.0,17.0,7.0,4.0,7.0,7.0,6.0,10.0,0.0,2.0,0.0,0.0
2014-15,2015-04-28T00:00:00Z,Hull,Liverpool,1,0,H,1.0,0.0,H,L Probert,7.0,12.0,4.0,9.0,7.0,7.0,10.0,10.0,2.0,0.0,0.0,0.0
2014-15,2015-04-29T00:00:00Z,Leicester,Chelsea,1,3,A,1.0,0.0,H,M Clattenburg,8.0,11.0,2.0,4.0,2.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0
2014-15,2015-05-02T00:00:00Z,Aston Villa,Everton,3,2,H,2.0,0.0,H,M Clattenburg,11.0,9.0,4.0,5.0,5.0,3.0,13.0,12.0,2.0,1.0,0.0,0.0
2014-15,2015-05-02T00:00:00Z,Leicester,Newcastle,3,0,H,2.0,0.0,H,M Dean,19.0,12.0,7.0,3.0,10.0,7.0,10.0,13.0,1.0,2.0,0.0,2.0
2014-15,2015-05-02T00:00:00Z,Liverpool,QPR,2,1,H,1.0,0.0,H,M Atkinson,25.0,10.0,8.0,2.0,9.0,6.0,9.0,18.0,2.0,3.0,0.0,1.0
2014-15,2015-05-02T00:00:00Z,Man United,West Brom,0,1,A,0.0,0.0,D,A Taylor,26.0,6.0,9.0,3.0,9.0,3.0,10.0,11.0,1.0,0.0,0.0,0.0
2014-15,2015-05-02T00:00:00Z,Sunderland,Southampton,2,1,H,1.0,1.0,D,M Jones,12.0,11.0,6.0,2.0,1.0,1.0,12.0,13.0,2.0,2.0,0.0,1.0
2014-15,2015-05-02T00:00:00Z,Swansea,Stoke,2,0,H,0.0,0.0,D,C Pawson,16.0,9.0,4.0,3.0,6.0,2.0,9.0,18.0,1.0,2.0,0.0,1.0
2014-15,2015-05-02T00:00:00Z,West Ham,Burnley,1,0,H,1.0,0.0,H,J Moss,29.0,8.0,7.0,2.0,13.0,3.0,11.0,7.0,3.0,2.0,0.0,1.0
2014-15,2015-05-03T00:00:00Z,Chelsea,Crystal Palace,1,0,H,1.0,0.0,H,K Friend,17.0,8.0,7.0,1.0,3.0,6.0,12.0,13.0,2.0,2.0,0.0,0.0
2014-15,2015-05-03T00:00:00Z,Tottenham,Man City,0,1,A,0.0,1.0,A,A Marriner,21.0,15.0,5.0,4.0,8.0,7.0,6.0,11.0,3.0,4.0,0.0,0.0
2014-15,2015-05-04T00:00:00Z,Hull,Arsenal,1,3,A,0.0,3.0,A,L Mason,8.0,22.0,1.0,9.0,0.0,5.0,8.0,11.0,2.0,0.0,0.0,0.0
2014-15,2015-05-09T00:00:00Z,Aston Villa,West Ham,1,0,H,1.0,0.0,H,L Mason,15.0,5.0,5.0,1.0,2.0,6.0,6.0,13.0,1.0,1.0,0.0,0.0
